name,address,arrondissement,code_insee,annee_scolaire,type,lat,lng
VICTOIRE (16) ELEM,16 RUE DE LA VICTOIRE,9ème Ardt,75109,2026-2027,Elémentaire,48.87514754428802,2.339189892132677
SURENE (18) ELEM,18 RUE DE SURENE,8ème Ardt,75108,2026-2027,Elémentaire,48.87105988952709,2.3205725293511055
JUSSIENNE (3) ELEM,3 RUE DE LA JUSSIENNE,2ème Ardt,75102,2026-2027,Elémentaire,48.86530003557967,2.3440910498073237
JARDINET (7) ELEM,7 RUE DU JARDINET,6ème Ardt,75106,2026-2027,Elémentaire,48.85266457082728,2.3400083983518742
CHAT.DES RENTIERS (37) ELEM,37 CHAT.DES RENTIERS (37) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.82451628461481,2.37004498183649
TANGER (17) ELEM,17 TANGER (17) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.885634471865814,2.368120345247023
LAUGIER (16) ELEM,16 LAUGIER (16) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.88025971883633,2.29683196052162
TELEGRAPHE (29) ELEM,29 TELEGRAPHE (29) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.873410665618245,2.399105785179328
LAMORICIERE (8) ELEM B,8 LAMORICIERE (8) ELEM B,12ème Ardt,75112,2026-2027,Elémentaire,48.84473017003697,2.4122502419822465
PARMENTIER (159) ELEM - ANNETTE ZAIDMAN,159 PARMENTIER (159) ELEM - ANNETTE ZAIDMAN,10ème Ardt,75110,2026-2027,Elémentaire,48.87169627827069,2.3696028414804537
GENERAL BRUNET (7) ELEM,7 GENERAL BRUNET (7) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.88026543101532,2.390258806812806
POUCHET (42) ELEM,42 POUCHET (42) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.893826590439986,2.320407237813889
MOURAUD (5) ELEM,5 MOURAUD (5) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.85477058113677,2.407718615101166
PROVIDENCE (5) ELEM A,5 PROVIDENCE (5) ELEM A,13ème Ardt,75113,2026-2027,Elémentaire,48.82534794391871,2.3488832432127746
WURTZ (16) ELEM,16 WURTZ (16) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.82693192147904,2.344618527667761
OURCQ (105 B) ELEM A,105 bis OURCQ (105 B) ELEM A,19ème Ardt,75119,2026-2027,Elémentaire,48.893558392617535,2.3750753793415953
REPUBLIQUE (98) ELEM,98 REPUBLIQUE (98) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.86363057742458,2.382373624144395
COLONEL MOLL (16) ELEM,16 COLONEL MOLL (16) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.87801285587208,2.2901010627457095
QUATRE FILS (10 B) ELEM - DANIEL CORDIER,10 bis RUE DES QUATRE FILS,3ème Ardt,75103,2026-2027,Elémentaire,48.860411900549714,2.3601561880625743
EPINETTES (42) ELEM,42 EPINETTES (42) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.89681677443847,2.323889402242462
POMMARD (4) ELEM,4 POMMARD (4) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.83564931307004,2.385128853002577
44 ENFANTS D'IZIEU (2) POLY,2 44 ENFANTS D'IZIEU (2) POLY,13ème Ardt,75113,2026-2027,Polyvalent,48.82163734442746,2.3562566111428294
VULPIAN (13) ELEM,13 VULPIAN (13) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.831548188287286,2.346494705695409
LEVERT (1) ELEM,1 LEVERT (1) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.87307278089847,2.389634851915271
TITON (14) ELEM,14 TITON (14) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.85149661585574,2.3865243847790976
LEMERCIER (105) ELEM,105 LEMERCIER (105) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.889703306158204,2.3180828693182614
ST LAMBERT (12) ELEM B,12 ST LAMBERT (12) ELEM B,15ème Ardt,75115,2026-2027,Elémentaire,48.838088826246874,2.2909530840946912
PORTE D'IVRY (51) ELEM,51 PORTE D'IVRY (51) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.82112753395738,2.3696084528341466
VILLETTE (61) ELEM,61 VILLETTE (61) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.87841779580429,2.388081995529941
PYRENEES (40) ELEM - Yvonne HAGNAUER,40 PYRENEES (40) ELEM - YVONNE HAGNAUER,20ème Ardt,75120,2026-2027,Elémentaire,48.85090897148368,2.406501323731271
MANIN (30) ELEM B,30 MANIN (30) ELEM B,19ème Ardt,75119,2026-2027,Elémentaire,48.88335333939429,2.3890523258108693
GERTY ARCHIMEDE (5) ELEM,5 GERTY ARCHIMEDE (5) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.835589428004425,2.3870772710662354
FAGON (13) ELEM,13 FAGON (13) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.83254786248175,2.3569508083552697
BUFFAULT (34) POLY - MADELEINE PAULIAC,34 RUE BUFFAULT,9ème Ardt,75109,2026-2027,Polyvalent,48.876430241183726,2.342510683558092
CHAMPIONNET (69) ELEM,69 CHAMPIONNET (69) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.89575027758258,2.3451482912275083
ROUELLE (25) ELEM,25 ROUELLE (25) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.85042161897221,2.2873973804104635
GRANDS MOULINS (47) POLY,47 GRANDS MOULINS (47) POLY,13ème Ardt,75113,2026-2027,Polyvalent,48.82792649539958,2.377695614470156
JULIEN LACROIX (16) ELEM,16 JULIEN LACROIX (16) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.86946324999071,2.3856093541592727
ALESIA (188) ELEM,188 ALESIA (188) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.83250682565385,2.3128098933727257
CUGNOT (30) POLY,30 CUGNOT (30) POLY,18ème Ardt,75118,2026-2027,Polyvalent,48.892715722912946,2.3645871569749612
PEREIRE (221) ELEM,221 PEREIRE (221) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.88056489268451,2.2892896889989873
VAUVENARGUES (50) ELEM,50 VAUVENARGUES (50) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.895321103349815,2.331632220240775
MARTEL (9) ELEM,9 MARTEL (9) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.873975166082054,2.3529146234831875
LESSEPS (11) ELEM A,11 LESSEPS (11) ELEM A,20ème Ardt,75120,2026-2027,Elémentaire,48.85905211145858,2.399715638303088
AMIRAL ROUSSIN (35) ELEM,35 AMIRAL ROUSSIN (35) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.84423314603248,2.299626336508781
BIENFAISANCE (12 B) ELEM,12 bis RUE DE LA BIENFAISANCE,8ème Ardt,75108,2026-2027,Elémentaire,48.87680400093471,2.319889926990038
MILTON (21) ELEM,21 RUE MILTON,9ème Ardt,75109,2026-2027,Elémentaire,48.87868749469112,2.3411735342141595
RENARD (16) ELEM,16 RUE DU RENARD,4ème Ardt,75104,2026-2027,Elémentaire,48.85911493354362,2.3524903048533665
PONTOISE (21) POLY,21 RUE DE PONTOISE,5ème Ardt,75105,2026-2027,Polyvalent,48.84874986089501,2.351264112994486
JEANNE D'ARC (30) ELEM B,30 JEANNE D'ARC (30) ELEM B,13ème Ardt,75113,2026-2027,Elémentaire,48.83008507701475,2.3688892064970237
CARDINAL AMETTE (3) ELEM,3 CARDINAL AMETTE (3) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.85093752536021,2.297107585629458
IVRY (47) ELEM A,47 IVRY (47) ELEM A,13ème Ardt,75113,2026-2027,Elémentaire,48.82306036550549,2.365782181735675
REUILLY (57) ELEM B,57 REUILLY (57) ELEM B,12ème Ardt,75112,2026-2027,Elémentaire,48.845764391837214,2.3885836839710275
PORTE BRANCION (5) ELEM,5 PORTE BRANCION (5) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.82745045804661,2.3020938881021684
DAUMESNIL (253 T) ELEM,253 ter DAUMESNIL (253 T) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.83704465692328,2.4031182944378773
TANDOU (9) ELEM,9 TANDOU (9) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.8860453090761,2.379257318602095
BARBANEGRE (7) ELEM A,7 BARBANEGRE (7) ELEM A,19ème Ardt,75119,2026-2027,Elémentaire,48.89213866778307,2.382861773109085
OLIVIER DE SERRES (27) ELEM,27 OLIVIER DE SERRES (27) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.83561984016854,2.2968603794471623
ALQUIER DEBROUSSE (12) POLY,12 ALQUIER DEBROUSSE (12) POLY,20ème Ardt,75120,2026-2027,Polyvalent,48.86126569638179,2.4083763117233428
FALGUIERE (20) ELEM,20 FALGUIERE (20) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.84323079035598,2.3166256618717864
MICHEL BIZOT (83) ELEM,83 MICHEL BIZOT (83) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.837253839976825,2.4035314271191126
MONT CENIS (26) ELEM,26 MONT CENIS (26) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.88854677723922,2.342154627313641
BERTHIER (112) ELEM,112 BERTHIER (112) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.88919934607106,2.301658092229931
PLANCHAT (54) ELEM,54 PLANCHAT (54) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.85596385977355,2.396473857834625
MURAT (162) ELEM,162 MURAT (162) ELEM,16ème Ardt,75116,2026-2027,Elémentaire,48.838953773242956,2.265105062095442
PAUL BAUDRY (10) POLY,10 RUE PAUL BAUDRY,8ème Ardt,75108,2026-2027,Polyvalent,48.87234525840762,2.30740416964641
FERDINAND FLOCON (5) ELEM,5 FERDINAND FLOCON (5) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.891647996030606,2.3458796699567097
SIMON BOLIVAR (119) ELEM B,119 SIMON BOLIVAR (119) ELEM B,19ème Ardt,75119,2026-2027,Elémentaire,48.87983801495678,2.374187395474631
TOURELLES (5-7) POLY,5 TOURELLES (5-7) POLY,20ème Ardt,75120,2026-2027,Polyvalent,48.87473729137813,2.404086116145681
GLACIERE (100) ELEM,100 GLACIERE (100) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.829792234688384,2.3429107032425702
STE ISAURE (18) ELEM,18 STE ISAURE (18) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.89416202254935,2.3444301537371888
MICHEL ANGE (51) ELEM,51 MICHEL ANGE (51) ELEM,16ème Ardt,75116,2026-2027,Elémentaire,48.84402438713324,2.261070247176204
PIERRE BUDIN (5) ELEM,5 PIERRE BUDIN (5) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.889684350238106,2.3527287013006752
PIERRE LAROUSSE (28) ELEM,28 PIERRE LAROUSSE (28) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.82909769717928,2.314210381405044
CLAUDE VELLEFAUX (33) ELEM,33 CLAUDE VELLEFAUX (33) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.87686235763899,2.370133568074786
BAUCHES (15) ELEM - Daniel DREYFOUS-DUCAS,15 BAUCHES (15) ELEM - DANIEL DREYFOUS-DUCAS,16ème Ardt,75116,2026-2027,Elémentaire,48.85598013689167,2.273564906582162
DOUDEAUVILLE (7) ELEM,7 DOUDEAUVILLE (7) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.888872046029746,2.3587359522961213
DAVOUT (73-75) ELEM - ANNE SYLVESTRE,73 DAVOUT (73-75) ELEM - ANNE SYLVESTRE,20ème Ardt,75120,2026-2027,Elémentaire,48.853885396628215,2.4102841370381127
JOMARD (9) ELEM,9 JOMARD (9) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.88971237770382,2.37958145628075
HENRI NOGUERES (10) POLY,10 HENRI NOGUERES (10) POLY,19ème Ardt,75119,2026-2027,Polyvalent,48.88463842304931,2.3746839087651463
MAURICE ROUVIER (8) ELEM,8 MAURICE ROUVIER (8) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.83114136955225,2.3098026721213376
VIGEE LEBRUN (11) ELEM B,11 VIGEE LEBRUN (11) ELEM B,15ème Ardt,75115,2026-2027,Elémentaire,48.839038409461246,2.31057696198502
PARMENTIER (11 B) ELEM,11 bis PARMENTIER (11 B) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.859756038515556,2.3788002257014074
BIENFAISANCE (12) MAT,12 RUE DE LA BIENFAISANCE,8ème Ardt,75108,2026-2027,Maternelle,48.87681496263421,2.320127040372979
CARNOT (16) MAT,16 CARNOT (16) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.84473017003697,2.4122502419822465
PATAY (20) MAT,20 PATAY (20) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.82499118863887,2.3756651937327735
SAIDA (20) MAT,20 SAIDA (20) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.83174298046158,2.293162588036355
OLIVIER METRA (29) MAT,29 OLIVIER METRA (29) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.87297651621066,2.393865538583321
RETRAIT (24) MAT,24 RETRAIT (24) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.8689793614618,2.3939428814266304
GENERAL LASALLE (5) MAT,5 GENERAL LASALLE (5) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.87401987662739,2.3803052832570044
CHARENTON (51) ELEM,51 CHARENTON (51) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.85107476602295,2.372733395437256
RICHOMME (9) ELEM,9 RICHOMME (9) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.886416749925715,2.3521819392766203
ALEXANDRE DUMAS (39) ELEM,39 ALEXANDRE DUMAS (39) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.8537486681614,2.393254262343635
RIBLETTE (14) ELEM B,14 RIBLETTE (14) ELEM B,20ème Ardt,75120,2026-2027,Elémentaire,48.859968853223876,2.4059821312439307
TURENNE (52) MAT,52 RUE DE TURENNE,3ème Ardt,75103,2026-2027,Maternelle,48.858422160216655,2.3646137063340795
PALESTINE (1) MAT,1 PALESTINE (1) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.876395766374,2.389457135430761
PIERRE BULLET (4) MAT,4 PIERRE BULLET (4) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.87156857990447,2.3580988526489848
ROMAINVILLE (59 B) MAT,59 bis ROMAINVILLE (59 B) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.87739019746418,2.403382148648804
ALLERAY (42) MAT,42 ALLERAY (42) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.83670438789997,2.3034313404779265
LESSEPS (9) MAT,9 LESSEPS (9) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.858711483181985,2.4001687751364003
HOPITAL ST LOUIS (18) MAT,18 HOPITAL ST LOUIS (18) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.87543269884432,2.364626530917536
OUEST (13) MAT,13 OUEST (13) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.83719803947304,2.3219948070797694
COLETTE MAGNY (21) MAT,21 COLETTE MAGNY (21) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.89490828414763,2.374620279812698
FERDINAND FLOCON (3) MAT,3 FERDINAND FLOCON (3) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89126196618973,2.3456486054410246
CHAT.DES RENTIERS (40) MAT,40 CHAT.DES RENTIERS (40) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.824957432581684,2.3699831692799287
EUPATORIA (15) MAT,15 EUPATORIA (15) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.86889592379885,2.3873358677106116
CHAMPIONNET (72) MAT,72 CHAMPIONNET (72) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.895890845375234,2.3448803625489103
CAPITAINE LAGACHE (21) MAT,21 CAPITAINE LAGACHE (21) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.892144085911646,2.325275514737551
ST MAUR (22) ELEM A,22 ST MAUR (22) ELEM A,11ème Ardt,75111,2026-2027,Elémentaire,48.86030901280041,2.382040686270864
CHEMINETS (16) ELEM,16 CHEMINETS (16) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.88764655890308,2.398716274912107
BRETONNEAU (12) MAT,12 BRETONNEAU (12) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.867556140298355,2.403113236197998
MENILMONTANT (10) MAT,10 MENILMONTANT (10) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.86725402416087,2.384198062869916
ST DOMINIQUE (117 B) MAT,117 bis RUE SAINT DOMINIQUE,7ème Ardt,75107,2026-2027,Maternelle,48.858949371483625,2.304324505511373
CLAUDE RODIER (30) MAT,30 RUE RODIER,9ème Ardt,75109,2026-2027,Maternelle,48.87870345656933,2.343003990474678
SOURDIERE (27) MAT,27 RUE DE LA SOURDIERE,1er Ardt,75101,2026-2027,Maternelle,48.866700680531174,2.3327061465965726
SIMONE WEIL (5) MAT,5 SIMONE WEIL (5) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.82351147961039,2.364337027563661
BALEINE (5) MAT,5 BALEINE (5) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.867205520438795,2.3777540791270133
DISQUE (30) MAT,30 DISQUE (30) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.82566843285391,2.3646259156810836
CHRISTINE DE PISAN (24) MAT,24 CHRISTINE DE PISAN (24) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.88997703075425,2.3082570703185916
JEAN DOLENT (11) MAT,11 JEAN DOLENT (11) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.83328658416705,2.3399737460881616
ELISA LEMONNIER (15) MAT,15 ELISA LEMONNIER (15) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.8408390379134,2.3894443244272425
CHRISTIANI (8) MAT,8 CHRISTIANI (8) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.88595158914906,2.3487390783143707
VOLTAIRE (6) MAT,6 VOLTAIRE (6) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.85257530745052,2.3900839755646204
COLONEL MOLL (16) MAT,16 COLONEL MOLL (16) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.87801285587208,2.2901010627457095
BARBANEGRE (7) ELEM B,7 BARBANEGRE (7) ELEM B,19ème Ardt,75119,2026-2027,Elémentaire,48.89213866778307,2.382861773109085
GUSTAVE ROUANET (7) ELEM,7 GUSTAVE ROUANET (7) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.896314757756535,2.3403163219867738
CHAMPIONNET (7) ELEM,7 CHAMPIONNET (7) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.8951291384835,2.352078967239756
CHOISY (103) ELEM,103 CHOISY (103) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.82500093127865,2.360656188518404
PIHET (1) ELEM,1 PIHET (1) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.8634548011733,2.3738819813832723
PAUL GERVAIS (2) MAT,2 PAUL GERVAIS (2) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.83154352397799,2.347516646194573
ARBRE SEC (15) ELEM,15 RUE DE L'ARBRE SEC,1er Ardt,75101,2026-2027,Elémentaire,48.85965121371535,2.341922027050532
CLAUZEL (12) MAT,12 RUE CLAUZEL,9ème Ardt,75109,2026-2027,Maternelle,48.87916167628801,2.3386679531825516
MILTON (5) POLY,5 RUE MILTON,9ème Ardt,75109,2026-2027,Polyvalent,48.87734792111272,2.340562813126252
FELIX FAURE (56) MAT,56 FELIX FAURE (56) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.84069866655919,2.2866154944624646
LOUISE BOURGEOIS (19) POLY,19 LOUISE BOURGEOIS (19) POLY,13ème Ardt,75113,2026-2027,Polyvalent,48.82607471323481,2.3792231081235613
MARAICHERS (31) MAT,31 MARAICHERS (31) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.850975297793454,2.407181998910859
RAMPAL (5-7) MAT,5 RAMPAL (5-7) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.873372460325896,2.379682538097387
L.M. NORDMANN (140) MAT,140 L.M. NORDMANN (140) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.83377350532776,2.3431821295641404
LE VAU (8) MAT,8 LE VAU (8) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.86636875700862,2.411400845020113
MEUNIERS (40) MAT,40 MEUNIERS (40) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.8348153848075,2.3965082714453056
ECLUSES ST MARTIN (28) MAT,28 ECLUSES ST MARTIN (28) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.87726879165703,2.366224200007562
ERLANGER (58) MAT,58 ERLANGER (58) MAT,16ème Ardt,75116,2026-2027,Maternelle,48.84426466038021,2.2597070535003074
PEREIRE (221) MAT,221 PEREIRE (221) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.88056489268451,2.2892896889989873
PERLE (7) MAT,7 RUE DE LA PERLE,3ème Ardt,75103,2026-2027,Maternelle,48.85950683957149,2.3613595231393396
ST MARTIN (211) POLY,211 RUE SAINT MARTIN,3ème Ardt,75103,2026-2027,Polyvalent,48.86407166494785,2.3528123089676223
LONGCHAMP (130) MAT,130 LONGCHAMP (130) MAT,16ème Ardt,75116,2026-2027,Maternelle,48.86727564812386,2.2782542113508386
KELLER (4) ELEM,4 KELLER (4) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.85362018914469,2.376856491618321
ARISTIDE MAILLOL (15) MAT,15 ARISTIDE MAILLOL (15) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.837855797585014,2.312413082838331
GERBERT (6) MAT,6 GERBERT (6) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.83956346532158,2.2977704012276785
PROCESSION (66) MAT,66 PROCESSION (66) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.836574140344055,2.3094299820039836
REUILLY (59) MAT,59 REUILLY (59) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.84567811393347,2.3886864786274575
GLACIERE (100) MAT,100 GLACIERE (100) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.829792234688384,2.3429107032425702
ORSEL (56) MAT,56 ORSEL (56) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.88355382499921,2.340865749684589
MARX DORMOY (53 B) MAT,53 bis MARX DORMOY (53 B) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.88837957517475,2.3596962129223327
PARMENTIER (111) MAT,111 PARMENTIER (111) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.86793494762904,2.3723859656490562
FOYATIER (1) ELEM,1 FOYATIER (1) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.884669209199586,2.3423908901878874
TANGER (15) MAT,15 TANGER (15) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.88541391850734,2.3678835383189987
CROULEBARBE (11) MAT,11 CROULEBARBE (11) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.834109325760174,2.3523229157355527
BULLOURDE (4) MAT,4 BULLOURDE (4) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.85455709951778,2.376705198402277
HIPPOLYTE MAINDRON (48) MAT,48 HIPPOLYTE MAINDRON (48) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.83040457696267,2.320559194450543
CHARLES BAUDELAIRE (16) MAT,16 CHARLES BAUDELAIRE (16) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.84949898664805,2.3769265685514185
VARET (9) MAT,9 VARET (9) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.839954254643544,2.280942337739886
MORILLONS (40) MAT,40 MORILLONS (40) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.83227788053154,2.3014115504826536
PIAT (36) POLY,36 PIAT (36) POLY,20ème Ardt,75120,2026-2027,Polyvalent,48.87222675535386,2.3848223857345108
GENERAL BRUNET (9) MAT,9 GENERAL BRUNET (9) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.880405406428565,2.390464622399146
EMILE BOLLAERT (53) POLY,53 EMILE BOLLAERT (53) POLY,19ème Ardt,75119,2026-2027,Polyvalent,48.89969071537215,2.3746351915586983
BARBANEGRE (8) MAT,8 BARBANEGRE (8) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.892313622547164,2.3833256532117324
LOUIS BLANC (49) MAT,49 LOUIS BLANC (49) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.8822596667687,2.3627938854253534
PERCHAMPS (38) MAT,38 PERCHAMPS (38) MAT,16ème Ardt,75116,2026-2027,Maternelle,48.84923602500943,2.268141584346579
BROCHANT (28) MAT,28 BROCHANT (28) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.88998517253306,2.319584604422367
DELAMBRE (24) MAT,24 DELAMBRE (24) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.84159829348391,2.326808868876013
GUSTAVE DORE (3) MAT,3 GUSTAVE DORE (3) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.886244964050015,2.3030123575132366
AMIRAL ROUSSIN (33) MAT,33 AMIRAL ROUSSIN (33) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.84462369220469,2.2995103665150136
MOUFFETARD (97) MAT,97 RUE MOUFFETARD,5ème Ardt,75105,2026-2027,Maternelle,48.841273662675036,2.349717592098734
TOURTILLE (39) MAT,39 TOURTILLE (39) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.8720093929638,2.3805459447107165
VAUGIRARD (149 B) MAT,149 VAUGIRARD (149 B) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.843913514632035,2.316087899183691
PARMENTIER (155) MAT,155 PARMENTIER (155) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.871546803145414,2.3697138742502086
MARYSE HILSZ (18) MAT,18 MARYSE HILSZ (18) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.850618882419965,2.412917325457624
JEAN-BAPTISTE CLEMENT (4) MAT,4 JEAN-BAPTISTE CLEMENT (4) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.88651853117661,2.33905967335306
CONSTANTIN PECQUEUR (1) MAT,1 CONSTANTIN PECQUEUR (1) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.88882548893339,2.337932093180363
GILBERT CESBRON (1) POLY,1 GILBERT CESBRON (1) POLY,17ème Ardt,75117,2026-2027,Polyvalent,48.89340359717558,2.3141714544791356
ST JACQUES (242) MAT,242 RUE SAINT JACQUES,5ème Ardt,75105,2026-2027,Maternelle,48.84408614987625,2.341796448092999
M. ROSTROPOVITCH (56) MAT,56 M. ROSTROPOVITCH (56) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.89092291810394,2.311435604063327
MAURICE ROUVIER (2) MAT,2 MAURICE ROUVIER (2) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.83060046384505,2.310572150253057
FESSART (36) MAT,36 FESSART (36) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.87686359680913,2.384559163669412
LONGUES RAIES (29) MAT,29 LONGUES RAIES (29) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.82117989869816,2.34765643185286
EIDERS (5) MAT,5 EIDERS (5) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.89429590404228,2.379171396905241
FLEURS (61) MAT,61 FLEURS (61) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.893547926398206,2.3210113593774087
FRANCOIS COPPEE (10) MAT,10 FRANCOIS COPPEE (10) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.839927003681424,2.287597766254118
